b,qval,target_id,ens_gene,ext_gene
-2.1073382545428796,1.2703375285002502e-14,C11E4.7a,WBGene00007521,C11E4.7
-1.6599050844542598,1.2070141049486998e-23,C12D12.1c,WBGene00015713,C12D12.1
-0.9572594630548729,9.76570477174643e-17,C12D8.5,WBGene00007536,daf-36
1.10600522508054,1.76497380598312e-07,C13G3.1,WBGene00007553,C13G3.1
1.8285931566521,2.23666055963853e-22,C15A11.7a,WBGene00007599,C15A11.7
1.83927258194188,0.00243729808171992,C15A11.7b,WBGene00007599,C15A11.7
-0.311674945976873,2.78710054119625e-06,C15F1.6,WBGene00000198,art-1
-3.1573671093379,1.36411886547034e-08,C17B7.4,WBGene00015878,C17B7.4
-2.7306435569982006,1.3552576683669999e-08,C17B7.5,WBGene00015879,C17B7.5
-1.44832001472658,5.37951547108266e-13,C17F4.7,WBGene00015913,C17F4.7
-0.9653864769799058,1.58190334766909e-09,C18A11.3,WBGene00015949,C18A11.3
-0.7793474483753109,5.977272773332331e-14,C18B2.3,WBGene00015954,C18B2.3
-2.57145016362124,4.86444638970775e-20,C18H9.5,WBGene00016003,C18H9.5
2.18654653848448,6.296761282933309e-10,C23H4.8,WBGene00044132,C23H4.8
2.8463531566013303,3.3984307856177897e-09,C24B9.9,WBGene00016052,dod-3
-1.20195776144247,5.1956788773996296e-05,C25F9.10a,WBGene00044291,C25F9.10
-3.60943443485137,8.63345307213036e-10,C25F9.11,WBGene00045411,C25F9.11
-0.9343481296269591,7.30509206412142e-07,C25F9.4,WBGene00007724,C25F9.4
-0.749098389254131,0.00017764222879311498,C25G6.2,WBGene00006635,tsp-9
-0.8263047195568779,5.5640005886580605e-09,C26C6.9,WBGene00007743,C26C6.9
1.71759859953202,9.906165775864911e-15,C26F1.2,WBGene00016147,cyp-32A1
-1.25578019801794,5.22745081469111e-13,C27A7.5d,WBGene00007756,C27A7.5
-4.5049674262789905,4.378480602056739e-22,C27C7.3,WBGene00003664,nhr-74
1.03389086402324,3.3001787259774e-05,C28C12.4,WBGene00016180,C28C12.4
-0.500552662273906,1.26607982687759e-07,C28C12.7b,WBGene00004995,spp-10
-1.0717703736573,2.8547920085879197e-12,C29E4.7,WBGene00016204,gsto-1
-0.9154323088009431,3.91945480125119e-09,C29F4.2,WBGene00007808,best-7
1.6199179378760502,2.61328474309088e-05,C30F12.3,WBGene00016262,C30F12.3
-3.33662704906166,1.24077454618791e-33,C30G12.2,WBGene00016274,C30G12.2
-0.537162423519787,0.0036332661902188203,C31C9.1a,WBGene00006404,tag-10
0.5141272905868329,9.762827970172858e-15,C32D5.9,WBGene00002980,lgg-1
0.402015820474448,2.7967266288563697e-05,C32E8.3,WBGene00016321,tppp-1
-0.820893832999055,3.10144300979375e-11,C32F10.4,WBGene00016332,C32F10.4
-3.1223093176886803,1.45289261666667e-41,C32H11.4,WBGene00007867,C32H11.4
-2.16213942802091,3.3005198638339595e-24,C33D12.3,WBGene00006679,twk-26
2.01644139795188,2.3569306194973695e-35,C34F11.8,WBGene00016417,C34F11.8
0.33353364626351,0.00225590952012309,C34F6.10,WBGene00007944,C34F6.10
-1.9815914893215,1.06720654432412e-27,C34H4.3a,WBGene00044073,tag-244
0.7430086302335641,0.00149024978195695,C35C5.8a,WBGene00007957,C35C5.8
0.221752753664103,0.00409119501251963,C36A4.5,WBGene00007966,maph-1.3
0.412379779677271,0.000648357549435037,C36H8.3,WBGene00001452,flp-9
4.765415998131299,6.88856955032901e-18,C37A5.2,WBGene00007989,fipr-22
4.17692568771697,1.2223541665781e-06,C37A5.3.1,WBGene00014698,C37A5.3
4.266521411093589,2.06241740926602e-08,C37A5.4,WBGene00007990,fipr-23
1.1096045811442299,0.00641869677494703,C37C3.13.2,WBGene00016505,ttr-33
-0.952349906280207,3.5265408943298294e-05,C39D10.8c,WBGene00016535,C39D10.8
1.30208201410819,4.4063824584376106e-07,C39E9.2,WBGene00008027,scl-5
-0.628775062528245,5.9273825657372496e-05,C39H7.4,WBGene00016542,C39H7.4
-1.62865056177462,7.79031401398487e-18,C42C1.7a,WBGene00016585,oac-59
1.93660463842931,5.18117868261509e-10,C44C1.6,WBGene00016645,C44C1.6
-1.01887772306594,3.4657958777886e-05,C44C8.2,WBGene00016647,fbxc-4
-1.01887772306594,3.4657958777886e-05,C44C8.3,WBGene00016648,fbxc-2
-0.351431799316603,2.9663216345913e-06,C44E4.3,WBGene00016652,got-2.1
-0.5804139776715981,1.81603146796174e-06,C44E4.6.1,WBGene00016655,acbp-1
-0.4578885204051379,0.000728439514491964,C44H4.5,WBGene00006524,tap-1
0.806605977899978,4.2344462787320706e-05,C45B2.2,WBGene00016659,C45B2.2
0.935863110717977,0.00241652444964956,C45E1.4,WBGene00016663,C45E1.4
-1.10766473006148,3.33974522446092e-12,C45E5.1,WBGene00016664,C45E5.1
6.70964940803634,1.1184142216226e-24,C45G7.2,WBGene00016669,ilys-2
-0.295374942095234,0.00486752226546979,C46C2.2.1,WBGene00008110,C46C2.2
-0.9111081096923521,1.87825490914433e-08,C46F2.1,WBGene00016714,C46F2.1
-0.22390351377181697,0.0012954397777024099,C47B2.4,WBGene00003948,pbs-2
-0.609085005739244,1.3570706000835399e-06,C49A9.2,WBGene00016756,C49A9.2
-0.6866418098982039,0.000509190004191589,C49A9.4.2,WBGene00016758,C49A9.4
-0.636075001990952,2.316706115883e-06,C49C3.9,WBGene00008199,C49C3.9
-1.49023197340022,3.4044071560106603e-17,C49F5.1.1,WBGene00008205,sams-1
-1.4189418419702,0.00145400409242196,C49F5.9,WBGene00045316,C49F5.9
3.07186501534359,0.0036505003457593297,C50D2.1b,WBGene00016805,C50D2.1
0.508804321132343,1.37902576863025e-07,C50D2.7,WBGene00016810,C50D2.7
2.5653134018686603,0.000176285656688901,C50F7.5,WBGene00016845,C50F7.5
0.5861069722541321,0.000444729958504465,C51E3.6,WBGene00008252,C51E3.6
1.84565704060464,3.25169818144528e-05,C52A10.2,WBGene00016863,C52A10.2
-0.7425896076321891,1.98110068113787e-06,C53B4.3.1,WBGene00008273,C53B4.3
-0.406902086924932,7.34116926790406e-08,C53B7.4,WBGene00000210,asg-2
1.10006673165665,8.133215889269259e-06,C54A12.1,WBGene00004221,ptr-6
-1.2337828912961202,0.000252155899248747,C54D1.2,WBGene00016912,clec-86
-0.772277321826361,5.13231031903971e-12,C55B6.2,WBGene00001025,dnj-7
-0.6136017688552,1.5602713357444097e-16,C56G2.6a.1,WBGene00002891,let-767
1.11461229484752,2.3533412247747698e-05,D1005.2,WBGene00016996,D1005.2
0.788491334198338,0.00447584703995844,D1025.8,WBGene00008359,nspc-17
0.422694154668374,2.8458544660104803e-05,E01A2.10,WBGene00077701,poml-3
-0.823125258227761,1.0257000036818199e-07,E01G4.7,WBGene00045410,E01G4.7
-1.16219238326226,4.35607406933174e-10,E01G6.3,WBGene00008451,E01G6.3
1.7447397888637701,0.000787372159655985,E02C12.6,WBGene00017092,E02C12.6
-0.28292458166243895,0.0008867164378778471,E02H1.3,WBGene00006473,tag-124
0.8243936657781421,0.0031603879034538,E02H4.7,WBGene00077757,E02H4.7
-1.47478315795716,1.4074603674562698e-25,E02H9.5,WBGene00017103,klo-2
1.3852097235850098,1.2921310051563301e-11,E04F6.8.2,WBGene00017127,E04F6.8
3.08686346289185,2.9423389912194596e-08,F01D4.8,WBGene00008490,F01D4.8
-1.16492457241827,2.63800731796819e-06,F07B10.1a,WBGene00000539,cln-3.1
-2.45379494583883,4.93774530623805e-49,F07C6.3,WBGene00008554,F07C6.3
1.6457313506418898,0.00046694409166807803,F07G11.9,WBGene00017233,lmd-4
-0.8292294714356909,5.81573791544782e-06,F07H5.9a,WBGene00008560,pho-13
0.954695486029457,0.000673478485382889,F08B12.4c.1,WBGene00008572,F08B12.4
0.7745323937148342,0.000231208698845221,F08G2.4,WBGene00008576,F08G2.4
-2.7179949053406602,1.5182516746914701e-05,F08G5.5a,WBGene00008583,ugt-65
-1.48969298940327,2.70045403467018e-22,F08H9.6,WBGene00008594,clec-57
-1.07622111579288,3.0122853781592897e-32,F08H9.7,WBGene00008595,clec-56
0.462192381920978,0.000951439122593132,F09F7.7a,WBGene00017304,F09F7.7
-0.39157281680696204,0.00556466306348259,F09G2.1,WBGene00017310,F09G2.1
-0.616193202597258,2.15933837316294e-08,F09G8.8,WBGene00017322,clec-160
-1.1730210556786498,5.96499426577799e-11,F10A3.4,WBGene00008634,F10A3.4
-1.3161796100066598,4.910740667819e-19,F10D2.11,WBGene00017336,ugt-41
-0.38665759192378296,9.38279876762708e-06,F10E7.2,WBGene00017344,F10E7.2
-0.35953329951993607,5.658102968938e-05,F10E9.4,WBGene00017356,F10E9.4
0.831103140984138,4.66151396338339e-05,F10G2.3,WBGene00017364,clec-7
-1.18660988054471,4.0943399381593894e-09,F11C1.3,WBGene00008692,scav-4
-1.5179305151052702,1.5805880947712303e-09,F11C7.2,WBGene00017376,F11C7.2
0.8447099170174341,5.35585151820574e-29,F11C7.5,WBGene00003891,osm-11
2.59460049228642,0.00023642968174868902,F11C7.7,WBGene00017379,F11C7.7
-1.83036362256634,2.61176098110775e-09,F11D5.7,WBGene00043980,F11D5.7
5.77095641903981,1.28962928004944e-05,F11E6.11b.1,WBGene00023501,F11E6.11
1.78938446945008,4.28884892985177e-09,F12A10.1,WBGene00017390,F12A10.1
-0.43788022799825804,0.00207791088855524,F13B10.2b,WBGene00004414,rpl-3
1.53441309560732,4.778661383549249e-19,F13D12.3,WBGene00008739,F13D12.3
0.39536773251047996,0.00011307011401573301,F13G3.5a.1,WBGene00008765,ttx-7
0.694936444540384,5.44692356391073e-08,F15A4.6,WBGene00008841,F15A4.6
5.95934952088513,9.960656008554688e-32,F15B9.2,WBGene00001388,far-4
1.4634213381564998,4.233627673323621e-17,F16C3.2,WBGene00008886,F16C3.2
-1.2399930791198701,3.75786402858071e-10,F16H6.10,WBGene00008900,F16H6.10
-0.533054233027892,0.000713437853790211,F18F11.5,WBGene00017578,drl-1
-0.813045131478695,6.07788375548296e-07,F19C7.2,WBGene00017592,F19C7.2
-1.5108396058640001,2.0404419846883704e-08,F19C7.4,WBGene00017594,F19C7.4
1.02037939806087,0.00142969346981801,F19H8.4,WBGene00008964,mltn-9
-2.8217509981018596,5.29032535593109e-14,F19H8.5,WBGene00008965,mltn-10
-0.5884160448634499,0.0019230841621095801,F20B4.6,WBGene00017625,cgt-2
-2.23233155685373,1.78846779605422e-09,F20G2.5,WBGene00008988,F20G2.5
0.34082930711651,2.85427426490434e-07,F21F3.6,WBGene00017675,F21F3.6
-0.6601420474060921,5.0008014621372e-14,F21F8.7,WBGene00000219,asp-6
1.89850864056609,0.00129605661804088,F21H7.3,WBGene00009029,F21H7.3
-1.24452031183738,3.36547943182085e-28,F22A3.6a,WBGene00017691,ilys-5
1.12847045008199,6.03144348877571e-10,F22B7.9,WBGene00017698,F22B7.9
-0.41165776564088896,9.08128600898073e-06,F22F7.1a,WBGene00017719,ldp-1
-1.00595345275299,1.7599202737105e-13,F22F7.1b.2,WBGene00017719,ldp-1
-0.7194362630224829,3.7633164535863896e-10,F22H10.3.2,WBGene00017727,F22H10.3
0.953838814654234,4.3652676853641206e-17,F23D12.11,WBGene00194674,F23D12.11
-0.813608662799058,0.000976148239898544,F23F12.3,WBGene00017751,F23F12.3
0.424092860275296,1.43963115249743e-10,F25D7.4,WBGene00009113,maph-1.2
-0.509403594214972,1.5697512911404198e-08,F25E2.2a,WBGene00017780,F25E2.2
-0.45750543367433505,5.34143612647521e-07,F25E2.2b,WBGene00017780,F25E2.2
-1.5054122760894901,1.8420362611493302e-15,F25E2.4,WBGene00002058,ifd-2
-0.322640622749194,1.17909734464271e-05,F26H9.5,WBGene00009177,F26H9.5
-0.5841431161562671,1.4250537624470002e-09,F27E5.1,WBGene00009192,F27E5.1
-1.17420682927741,0.00516060752269349,F28A12.4.2,WBGene00017881,asp-13
-0.259121667007349,0.00832715954745703,F28B3.6,WBGene00017887,F28B3.6
1.3905000053858,6.0642410618025e-13,F28D1.5,WBGene00009215,thn-2
1.61970462255045,0.0009067072786713289,F28F8.2,WBGene00009221,acs-2
-0.460196339951215,5.6159238535831e-05,F28H7.3,WBGene00009237,F28H7.3
-0.322899120247635,3.2234238103910303e-06,F29C12.4,WBGene00009246,gfm-1
-0.36601045914150604,4.29402476402811e-07,F31D4.3,WBGene00001431,fkb-6
-0.7220615750749059,3.54665697052864e-06,F31F4.15b,WBGene00017962,fbxa-72
0.479282374923331,0.00037633752565306,F32A5.4a.1,WBGene00017970,F32A5.4
0.4018144318875179,0.000625586353466209,F32G8.4,WBGene00009340,best-14
-1.1090917408496201,5.92475451107621e-14,F33D4.1a,WBGene00003607,nhr-8
-3.7951507907265496,3.750950267487e-08,F33H12.7,WBGene00045457,F33H12.7
-1.0718475276053199,6.0969978516065504e-27,F35C8.5,WBGene00018036,F35C8.5
-1.41642790073876,0.00116952512409595,F35E12.6.2,WBGene00009430,F35E12.6
-3.21019173702428,0.00152795701213925,F35E12.7d,WBGene00009431,dct-17
-2.26906777171427,1.38392035918309e-20,F35F10.1,WBGene00018052,F35F10.1
-1.90444565607399,7.93788788595762e-18,F35F10.11,WBGene00018060,arrd-18
0.621704166329207,3.67674232685878e-06,F36F12.8,WBGene00018099,ztf-28
-1.49582554192433,9.70417039171198e-10,F36H1.5b,WBGene00009493,hrg-4
0.4351397289612629,8.540342660494709e-10,F36H1.6,WBGene00000109,alh-3
-0.822950459133551,1.0895327641253801e-11,F36H5.1,WBGene00018100,math-26
0.7878807863513909,4.62889146192132e-06,F36H9.4a,WBGene00018112,F36H9.4
1.7332469175215,0.00522033235254131,F37B1.8,WBGene00001767,gst-19
-0.7772823453709151,2.75969705094075e-05,F37B4.7,WBGene00018138,folt-2
0.528801734191608,0.00130212936301961,F38A1.5,WBGene00009518,clec-166
-0.79978893339785,8.61307745644477e-12,F38B6.4,WBGene00018174,F38B6.4
0.365319917698153,0.00439063483506815,F38B7.1b,WBGene00009532,ccch-1
0.301848044034597,0.00174830129286437,F39G3.3,WBGene00018208,F39G3.3
-0.36030862101511,6.28519328704939e-07,F40F4.2.1,WBGene00002254,lbp-2
-0.28162834303643103,0.000962007693508201,F40F4.2.2,WBGene00002254,lbp-2
0.562080939609401,0.00118952001641971,F40F4.3.2,WBGene00002253,lbp-1
-0.790713080313923,2.7440397475551003e-14,F40F4.6,WBGene00018237,drd-2
-0.496458761994016,1.1044258148980099e-05,F40F9.2,WBGene00006470,tag-120
-1.47735376400437,5.0256387157119e-12,F40G9.5,WBGene00018241,F40G9.5
-1.05441157154879,5.43620739685838e-08,F41B5.4,WBGene00018262,cyp-33C3
0.670969287973659,2.76548234157332e-06,F41E6.12,WBGene00018293,F41E6.12
0.45935253774091706,0.000513863654210284,F41E6.5b,WBGene00018286,F41E6.5
1.60435985197301,1.8526946324327998e-22,F41E7.4,WBGene00009620,fip-5
0.37413988716785296,0.00911537414437872,F41G3.10,WBGene00018303,F41G3.10
-0.906022663706585,1.11707476035082e-08,F41H10.7b.1,WBGene00001243,elo-5
-0.7057403342801891,3.8927573989958e-06,F41H10.8,WBGene00001244,elo-6
-0.18882035643616102,0.00792428458848463,F42A10.5,WBGene00018341,F42A10.5
-0.809129979627718,9.91074934435893e-06,F42A10.9,WBGene00023489,F42A10.9
-0.8194597165425129,4.483535752900679e-06,F42A8.1,WBGene00009626,F42A8.1
0.519358395793165,0.00584292997370777,F42D1.2,WBGene00009628,tatn-1
-1.14689726336323,2.43471101536579e-13,F43C11.7,WBGene00018384,F43C11.7
-1.3926623030113199,6.92778806770753e-07,F43E2.5.1,WBGene00018393,msra-1
0.40426134482240506,4.04534976073938e-06,F43G6.1b,WBGene00001016,dna-2
-0.7179339456382309,6.852582147096599e-10,F44B9.2,WBGene00018407,F44B9.2
2.73307243729135,2.4974842945745695e-48,F44E7.2,WBGene00018424,F44E7.2
-1.9670086385711598,0.000352055827517467,F44F4.6,WBGene00001626,gly-1
-0.323462679195697,2.72974740358921e-06,F44G4.2,WBGene00009712,F44G4.2
-5.07574994095452,2.5804208882254802e-11,F45D11.14,WBGene00018459,F45D11.14
-2.20877436572973,6.068596800470321e-07,F45D11.2,WBGene00018449,F45D11.2
-2.20877436572973,6.068596800470321e-07,F45D11.3,WBGene00018450,F45D11.3
-2.20877436572973,6.068596800470321e-07,F45D11.4,WBGene00018451,F45D11.4
1.47221856805255,0.000280457653372167,F45D3.4a.2,WBGene00009724,F45D3.4
1.0456932455883199,3.99554269988375e-11,F45E1.4,WBGene00018465,F45E1.4
-0.728044227119192,5.0157318516206196e-08,F45H10.4,WBGene00009741,drr-1
1.25308173798825,0.0046628189872140605,F46A8.7,WBGene00009750,F46A8.7
4.12249889836748,4.22338342774817e-13,F46C5.1,WBGene00009778,F46C5.1
0.31906344146415805,7.08052203968636e-06,F46E10.10a,WBGene00018491,mdh-1
2.1271837408372503,6.83407332937429e-10,F46F2.5,WBGene00009789,F46F2.5
0.557209202820471,1.1075452491161899e-07,F47B10.2,WBGene00009813,haly-1
0.730850074140383,0.000766731384074168,F47B8.2,WBGene00009803,F47B8.2
1.8070623537820198,1.1147680909158199e-11,F47E1.2,WBGene00018566,F47E1.2
1.27196267789127,6.71319519684484e-11,F48D6.4a,WBGene00018602,F48D6.4
1.04014794933375,6.05529788481067e-12,F48D6.4b,WBGene00018602,F48D6.4
1.13929323635183,5.06069541252454e-05,F48E3.2,WBGene00018603,F48E3.2
-0.286318010881609,0.00012415081224646102,F48E3.3,WBGene00018604,uggt-1
-1.3853350463240799,2.7828106071336898e-28,F48E8.1a,WBGene00003055,lon-1
-0.65049600077365,0.0006689944430161139,F49E12.9a,WBGene00009902,drd-1
1.54274769938976,1.6603861238642402e-09,F49F1.1,WBGene00018643,drd-50
1.25420886809851,0.0030032621570826898,F49F1.5a,WBGene00018645,F49F1.5
1.2315371964255901,8.68044659957236e-06,F49F1.7a,WBGene00018647,F49F1.7
-0.490658727125761,0.0026292427934261104,F52B11.2a,WBGene00009925,F52B11.2
2.5967228829235403,1.59556031262161e-11,F52E1.8,WBGene00018696,pho-6
0.237867351914125,0.0014991303008695801,F52E4.1a.1,WBGene00018701,pccb-1
0.594242824055148,0.00573013167777008,F52E4.5,WBGene00018702,F52E4.5
2.5421968783451803,0.000174743630080444,F52F10.2,WBGene00018706,F52F10.2
-0.6845042682419691,4.42296531856877e-05,F52G2.3,WBGene00009943,F52G2.3
0.39403698284019606,1.3706433879481702e-06,F52G3.1,WBGene00018710,F52G3.1
-0.7747770036687242,2.58596586911837e-08,F52H2.6,WBGene00018718,F52H2.6
5.29462285684901,1.1967189230569796e-86,F53B6.9,WBGene00009964,fip-6
3.7631081370401,1.94617033538593e-05,F53B7.7.2,WBGene00009969,F53B7.7
0.967695309495165,0.0012986236013201,F53C11.9,WBGene00044921,F53C11.9
0.42628458576946704,0.000152919529793412,F53F4.5a,WBGene00001479,fmo-4
-0.256271432601461,0.000670164487650121,F54A3.3,WBGene00018782,cct-3
-1.8545287526281597,3.6319568172668696e-21,F54B11.11,WBGene00010034,F54B11.11
1.11471911900084,2.78025986830125e-09,F54D10.2,WBGene00018803,fbxa-24
-0.816641440427293,1.27531532764459e-10,F54F3.1c,WBGene00003738,nid-1
1.9240709068008102,0.00718286553087232,F54G8.2,WBGene00000960,dgk-3
1.5701710555059298,2.25599877668606e-07,F55A12.6,WBGene00018865,F55A12.6
-1.32086667306847,1.07160447444756e-15,F55C12.7.2,WBGene00018874,tag-234
-1.1474471501813701,2.06062887319397e-22,F55E10.6,WBGene00018885,drd-5
-0.8467442133248,5.22064963535044e-07,F55F3.2b,WBGene00010116,F55F3.2
-0.527601057982057,5.98465702540082e-07,F55F8.5.1,WBGene00018893,wdr-12
-1.0737256558644999,0.00267743980950818,F55G11.5a,WBGene00010125,dod-22
-0.672315996503592,7.30509206412142e-07,F55H12.3,WBGene00010134,F55H12.3
-0.37916399688218,0.00153585373918351,F56B3.5,WBGene00001154,ech-5
-0.9047769574253459,3.8642388899698497e-19,F56B6.4b,WBGene00006863,gyg-1
-2.1430720941313504,3.53816345071183e-13,F56C3.2,WBGene00018939,fbxa-190
-0.619443867725218,2.4832453668911203e-14,F56C9.7.1,WBGene00018951,F56C9.7
0.907730479200396,1.20118596342837e-06,F56D1.5,WBGene00000969,dhs-5
1.1772837378141001,5.93461593211462e-24,F56F10.3,WBGene00018986,cdo-1
-0.487868414150619,7.26529866007426e-07,F56H9.2a,WBGene00010174,F56H9.2
-0.380222834757481,1.824258651449e-05,F57B10.14,WBGene00019007,F57B10.14
0.389783755813746,0.00875317571240837,F57C12.4,WBGene00003408,mrp-2
-1.01672811394951,4.990055110082869e-06,F57F4.3,WBGene00001581,gfi-1
-0.860848089544645,2.1423847788318604e-12,F57F4.4,WBGene00019017,F57F4.4
-0.350131309456734,0.00016318113548466898,F57F5.1,WBGene00010204,F57F5.1
-0.929287981473452,5.719322779986429e-29,F57G12.1,WBGene00010221,F57G12.1
3.69197207822477,0.000795607634504585,F57H12.3,WBGene00003879,ora-1
3.9880297487189798,4.20950330104055e-26,F57H12.6,WBGene00019021,F57H12.6
-1.64778513636837,9.531515103860359e-05,F58B3.2,WBGene00003094,lys-5
0.408684749252491,2.76135728722749e-06,F58B6.3b,WBGene00003917,par-2
0.641837671948255,0.007415608108444129,F58E10.7,WBGene00010262,droe-4
0.7479631923428441,0.00064078102348942,F58E6.1,WBGene00010251,sta-2
-2.02572891870724,2.17112604861676e-05,F58E6.7,WBGene00010256,hrg-3
-1.3921944616146,3.0447944126987797e-13,F58F9.3b,WBGene00019057,F58F9.3
-2.5386740048958303,1.2037914767233501e-45,F58G6.3,WBGene00010274,F58G6.3
-2.4227641432821,6.498222363814828e-73,F58G6.7,WBGene00010277,F58G6.7
-2.4651602261493997,5.09381418460201e-06,F58G6.9b.2,WBGene00044107,F58G6.9
-1.01887772306594,3.4657958777886e-05,F58H7.8,WBGene00019073,fbxc-3
2.09608363326871,1.42335590258695e-17,F59A7.2,WBGene00019090,F59A7.2
-1.6643518014291,7.083774392038671e-14,F59C6.11,WBGene00010328,F59C6.11
-2.1976529209638698,1.5153600277944299e-24,F59C6.16,WBGene00077764,F59C6.16
-0.261083434468659,0.000114215615155841,F59C6.5,WBGene00010326,F59C6.5
2.33833185313608,0.000329713482601867,F59E11.7a,WBGene00019113,F59E11.7
-1.06188896960126,0.00338146429417495,F59F3.5,WBGene00006897,ver-4
-2.65846419434325,2.53196877951992e-12,H02F09.3,WBGene00019146,H02F09.3
-1.03267033976437,4.3652676853641206e-17,H06H21.8b,WBGene00019164,H06H21.8
-0.37514190339250697,7.52835810728435e-07,H13N06.5,WBGene00006494,hke-4.2
-0.39692069470024,1.58905446260329e-05,H20J04.5,WBGene00019220,pfd-2
-0.77609998491467,1.0617272353992099e-14,H22K11.2,WBGene00019225,bgal-2
-1.87097075387781,5.21349165375415e-22,H23N18.1,WBGene00019232,ugt-13
-1.37656649961746,7.32797861944174e-08,H23N18.3,WBGene00019234,ugt-8
0.244625813756888,0.0029869259876625,H27M09.3,WBGene00019247,syp-4
-2.12478333960626,8.79530103959022e-17,H32K16.2,WBGene00010422,H32K16.2
-0.745016399099919,4.7025677510612006e-12,H34I24.2,WBGene00019261,H34I24.2
0.360429062216134,0.00021632054130258402,JC8.14,WBGene00044737,ttr-45
0.33261019699891,0.00010877977215730699,JC8.8,WBGene00010440,ttr-51
-1.02187353927072,2.0072184392521398e-07,K02A11.4,WBGene00044607,K02A11.4
0.71117831730572,0.000784980297016517,K02D7.5,WBGene00019300,swt-1
-1.45612706775484,2.3796411533724998e-08,K02E11.6,WBGene00010515,K02E11.6
-1.9193207570425599,2.20665775124379e-12,K02E11.7,WBGene00010516,K02E11.7
-0.278939347743733,0.000190673693399784,K02F3.10,WBGene00019333,moma-1
