b,qval,target_id,ens_gene,ext_gene
-1.2311386036612901,4.25196794421133e-09,C07G3.9.2,WBGene00015577,ugt-64
0.69189279073565,0.00159715439053169,C08A9.6,WBGene00015586,C08A9.6
0.25460320541443604,0.000835568836961755,C08B11.1,WBGene00006996,zyg-11
-2.3714351910969103,0.00257562449859204,C08B6.6,WBGene00007427,C08B6.6
1.87185041098499,0.00536336573259217,C08E3.13,WBGene00015605,C08E3.13
-1.2841000400434799,5.51659993891529e-11,C08F11.10,WBGene00007457,C08F11.10
-3.1261448114078703,0.000568074871260054,C08F11.12.1,WBGene00007459,C08F11.12
-1.72310203432962,6.079408315399571e-07,C08F11.14,WBGene00007461,C08F11.14
0.229562538992253,0.00938795499326093,C08F8.3a,WBGene00007445,C08F8.3
-4.20728841820271,1.52126941676832e-05,C08F8.4b,WBGene00007446,mboa-4
-1.3676341620499,5.13048476908478e-10,C08F8.6,WBGene00007448,C08F8.6
-2.97760293593878,1.2205590730911e-05,C08G5.1,WBGene00015614,C08G5.1
0.635320035729134,3.66821629158921e-05,C08H9.15,WBGene00007474,C08H9.15
-1.25359348110554,5.39156956093587e-11,C09B9.2,WBGene00015627,C09B9.2
-1.7023732208686102,2.9665914325226803e-10,C09B9.4,WBGene00015629,C09B9.4
-1.0453725809507,0.000268435120945517,C09B9.6,WBGene00003448,msp-55
-1.96053392779099,2.6172857207280698e-08,C09B9.7,WBGene00015630,C09B9.7
-1.81974534540035,0.00623011791695135,C09B9.85,WBGene00220250,C09B9.85
-1.8496229368239099,1.3046287598087798e-14,C09D4.3,WBGene00015634,C09D4.3
-1.5199393809357802,1.0509747541808901e-05,C09D4.9,WBGene00206357,C09D4.9
-1.00315281355916,0.000159700257964863,C09F9.1,WBGene00007478,C09F9.1
-1.14383821875802,7.4346129688823106e-06,C09G5.7,WBGene00007489,C09G5.7
-1.2342217239508502,1.80392450794272e-08,C09G9.4,WBGene00006409,hdl-2
-1.5230265594789902,4.7825610347268205e-08,C09H10.1,WBGene00004455,rpl-42
-1.18521889397726,1.1398458803185e-07,C09H10.9,WBGene00007503,C09H10.9
-1.78356517609445,1.09912314701018e-13,C09H5.7,WBGene00015661,C09H5.7
0.21091018368843303,0.0016911344101557901,C10G11.7.1,WBGene00015687,chdp-1
-1.22413119402053,0.000166981255811452,C10G11.8,WBGene00015688,C10G11.8
-1.3346923706770402,8.16666804313664e-08,C10G11.9,WBGene00015689,spch-2
-1.63174100485629,2.5090893187813102e-11,C10H11.7,WBGene00015696,C10H11.7
0.6056706578166079,1.66905709653915e-06,C11G6.1a,WBGene00006384,taf-3
-0.5334385462084179,2.0989378951846602e-07,C12C8.2a,WBGene00007533,cbl-1
0.725224067464637,0.0005458323644881411,C13G3.1,WBGene00007553,C13G3.1
0.483575115342186,0.00453901159452974,C14A11.9,WBGene00050944,C14A11.9
-1.41498603543904,1.8557488369224101e-09,C14A4.13,WBGene00007563,C14A4.13
-1.43713531446739,3.0907381501009495e-05,C14A4.8,WBGene00007559,C14A4.8
-1.40181588957962,2.2716614640370602e-13,C14A6.13,WBGene00050956,C14A6.13
-1.2162055150827,3.00150357415558e-07,C14A6.6,WBGene00007570,C14A6.6
-1.08514944639285,6.805550441946961e-09,C14C10.1,WBGene00007584,C14C10.1
-0.820162426558297,1.4091379489076e-07,C14C11.1,WBGene00015765,C14C11.1
1.3841931142700001,0.000710066646962699,C14C6.5a,WBGene00015759,C14C6.5
1.01433991753389,3.0862226847408597e-31,C14F11.5a,WBGene00002024,hsp-43
-1.42613349083628,9.06895752282999e-06,C15C6.2b,WBGene00007601,C15C6.2
0.374012098800427,0.00011689089918429099,C15C7.5,WBGene00015791,C15C7.5
0.3103390958293689,0.00147294775772268,C15F1.3c,WBGene00006605,tra-2
-4.204812628578019,9.154262030777481e-08,C15F1.5a,WBGene00015796,C15F1.5
-1.47424593103185,1.48082670374106e-11,C15H11.1,WBGene00007613,C15H11.1
-1.4903549091234698,0.00972024901129855,C15H11.13,WBGene00077576,C15H11.13
-2.37553086989848,0.0006804541145800219,C15H7.2,WBGene00014678,C15H7.2
-1.26096454675627,7.027722104086761e-07,C15H7.3,WBGene00007610,C15H7.3
-1.79988569139759,1.53897880975644e-07,C15H7.4,WBGene00007611,C15H7.4
-0.46868108454715796,3.42439014574446e-07,C15H9.7,WBGene00015802,flu-2
-4.971022320936259,0.00793576264599215,C16A3.10a.3,WBGene00015814,C16A3.10
-1.65445031031222,4.09656673755961e-08,C16C10.12,WBGene00007631,wht-3
-1.39402116018103,1.49654162988508e-09,C16C8.18,WBGene00015855,C16C8.18
-2.3344452652535,1.81760822386045e-07,C16C8.22,WBGene00195072,C16C8.22
-1.9516529746490499,2.34318576164255e-10,C16D9.5,WBGene00015860,C16D9.5
-2.35885568536621,0.00266461128452903,C17C3.11.2,WBGene00015893,C17C3.11
-0.7685313410491791,8.30430970621753e-05,C17C3.15,WBGene00015896,C17C3.15
-1.68895269540656,0.0032801547859271103,C17C3.9,WBGene00015892,C17C3.9
-1.47160165733098,2.72689594162094e-05,C17D12.5,WBGene00007639,C17D12.5
-2.07207709696585,9.517895023515258e-05,C17D12.6a,WBGene00004963,spe-9
2.30932457277605,0.00123436665219502,C17E4.2,WBGene00007642,C17E4.2
0.725509997694636,3.4464273096934e-07,C17E4.20,WBGene00219313,C17E4.20
0.5427481338584621,0.00017819217519386598,C17E7.4,WBGene00015899,C17E7.4
-1.22925733219424,5.8242027889764706e-08,C17F3.1,WBGene00015907,C17F3.1
-1.2578097792614,4.4180203509556503e-07,C17F3.3,WBGene00015908,C17F3.3
0.385431874217878,0.0010147678796558301,C17G1.2,WBGene00007649,C17G1.2
-1.22872119668372,2.30387255111513e-09,C17G10.3,WBGene00015917,C17G10.3
0.42997820377043394,0.00221099737501893,C17H11.2,WBGene00015922,C17H11.2
-1.5192615385652302,1.35462438440296e-15,C17H12.12,WBGene00015937,C17H12.12
-1.76003192128374,3.18790137940495e-05,C17H12.3.1,WBGene00015929,C17H12.3
-1.21523719312815,3.72712134797025e-07,C17H12.5,WBGene00015931,C17H12.5
-0.8272550772824121,0.00956210015209104,C17H12.9,WBGene00015934,ceh-48
-1.53203667439679,2.20223049195551e-12,C18A3.7,WBGene00015944,C18A3.7
0.300212970966986,0.0020393290032098303,C18B2.4,WBGene00015955,C18B2.4
-0.891163964001068,0.0019399848803778302,C18E3.1,WBGene00015970,C18E3.1
0.5568030566304469,0.00105471093817477,C18E3.3,WBGene00015972,C18E3.3
-2.6265800055532798,6.172199137630429e-16,C18E9.8,WBGene00007688,C18E9.8
-1.67069384415638,0.00808055988493461,C18G1.3a,WBGene00015982,C18G1.3
-1.38603751988841,1.3981306821050301e-12,C18G1.9,WBGene00015987,C18G1.9
-1.32972013109019,1.13192830687216e-10,C18H2.1,WBGene00015988,C18H2.1
-1.4552732711741698,0.0026507758154595,C18H2.3,WBGene00015990,C18H2.3
-1.33796185886657,0.00046332212229558,C18H2.4,WBGene00015991,C18H2.4
-1.1518999399073202,7.1355052484705e-05,C18H2.5,WBGene00015992,C18H2.5
0.631389685987183,1.4161183539045801e-08,C18H9.6,WBGene00016004,C18H9.6
-1.08410967441644,0.000103324114966768,C23G10.6,WBGene00016013,C23G10.6
-1.2866481244105301,1.5617503499706197e-13,C24A11.1,WBGene00016040,C24A11.1
-1.6378653578100002,1.1900366155432401e-13,C24D10.1,WBGene00016053,C24D10.1
-1.30566669666942,7.772961655986411e-14,C24D10.2.2,WBGene00016054,C24D10.2
-1.13056742705927,2.4194847556853803e-06,C24D10.8,WBGene00043147,nspd-6
3.1570413002934905,4.7825610347268205e-08,C24G7.1,WBGene00016063,delm-2
2.46321588305096,8.59634799504758e-11,C24G7.2,WBGene00016064,acd-1
0.408197952334393,1.3647874850780301e-05,C25A1.8,WBGene00007709,clec-87
0.515699009816348,1.54149773579678e-06,C25A11.2,WBGene00016087,C25A11.2
-1.1725097998025902,7.390071201517801e-07,C25A8.2,WBGene00016083,C25A8.2
-1.29887642341582,1.36369570597193e-06,C25A8.5,WBGene00016085,C25A8.5
-1.7089210324463302,1.33199801966763e-12,C25D7.1,WBGene00007714,C25D7.1
-2.5137062298697797,0.00820859055021364,C25D7.2,WBGene00007715,C25D7.2
-1.9132082407030502,0.00732505361665655,C25E10.17a,WBGene00235313,C25E10.17
-1.38186580112638,3.73021297006891e-08,C25G4.8,WBGene00007735,C25G4.8
-1.40268814475224,0.000153570467423001,C25H3.1,WBGene00016111,C25H3.1
-2.8082344400839196,7.817387964869709e-07,C25H3.10a,WBGene00016119,C25H3.10
-1.24913292092484,3.9601020076072206e-08,C26B2.2,WBGene00016125,C26B2.2
-1.83873733635847,2.9445633208003e-07,C26C6.6,WBGene00007740,C26C6.6
0.8340796283228491,1.2379156651605998e-09,C26E6.2,WBGene00016138,flh-2
-1.68707891038151,0.00938795499326093,C26F1.1a,WBGene00016146,C26F1.1
-0.265705578140362,0.00507333799183921,C26F1.4.1,WBGene00004499,rps-30
-1.3940862956784699,2.5282911201197597e-10,C27B7.6,WBGene00007763,C27B7.6
0.5459620235868821,0.00057578775714982,C27C12.1,WBGene00007771,C27C12.1
0.547761835422139,5.29926584432502e-06,C27C12.2,WBGene00007772,egrh-1
0.626959724590923,2.53253163485494e-06,C27C12.3,WBGene00007773,C27C12.3
-3.7983367257495098,0.0,C27C7.1,WBGene00007766,C27C7.1
-1.8187339307082098,8.694459551770229e-05,C27C7.3,WBGene00003664,nhr-74
-1.47906346689957,3.78536471968056e-12,C27D6.11,WBGene00044388,C27D6.11
-1.27234620323201,2.435376501162e-10,C27D6.3,WBGene00016161,C27D6.3
-1.26031331418894,1.1900366155432401e-13,C27D8.1,WBGene00007777,C27D8.1
-1.3139713789478797,1.6384827114629497e-08,C27D8.2,WBGene00007778,C27D8.2
0.234452387118269,0.00029007458459871604,C27F2.8,WBGene00016170,C27F2.8
-1.23593722922155,6.4156979591986905e-12,C28A5.6,WBGene00007791,C28A5.6
-1.27245274088745,0.000205743362468109,C28C12.11a,WBGene00016181,C28C12.11
-2.8214908011849507,1.78927498961436e-09,C28C12.11b,WBGene00016181,C28C12.11
-1.6634372784871998,9.600109961116709e-06,C28C12.1a,WBGene00016177,C28C12.1
-1.9376658032879999,7.772961655986411e-14,C28D4.4,WBGene00007792,C28D4.4
-1.55155466795482,9.29951276104521e-13,C28D4.5,WBGene00007793,C28D4.5
-1.5029451815508,1.40988453368769e-11,C28D4.7,WBGene00007794,C28D4.7
-1.0861705355965101,0.00140938666718679,C28D4.8,WBGene00007795,C28D4.8
-1.91344817749399,0.0021263800596611,C28F5.1,WBGene00016183,C28F5.1
-2.8294912121407503,5.26238804807126e-06,C28F5.4,WBGene00016185,C28F5.4
-1.7223694890615002,3.55442934532962e-08,C29E4.14,WBGene00044634,C29E4.14
-1.2532743546196898,3.22830338821327e-05,C29E6.3,WBGene00004084,pph-2
-0.9157703149641829,1.39869239445963e-05,C29F3.1,WBGene00001150,ech-1.1
0.5524888050394239,0.000333243651807288,C29F4.2,WBGene00007808,best-7
-1.92177014993862,1.94497229863241e-08,C29F5.2,WBGene00016211,sdz-3
-1.93891195860204,6.74542567162171e-09,C29F5.3,WBGene00016212,C29F5.3
0.948329842073592,0.000608131549737316,C29F7.10,WBGene00206389,C29F7.10
1.53631552161347,0.0021050256022449396,C29F7.5,WBGene00001436,fkh-4
-2.41637249128639,0.000542266415682146,C30A5.5,WBGene00004899,snb-5
0.229327181263627,0.00767732629568142,C30B5.1,WBGene00077732,szy-4
-1.20367131022788,1.49550907200232e-07,C30B5.3,WBGene00000771,cpb-2
-0.283141351764849,0.00954378946583343,C30F12.7,WBGene00016266,idhg-2
-0.768460750319744,0.00326374535812737,C30G4.4s.2,WBGene00016269,C30G4.4
-1.4036710003387498,1.31700084504151e-08,C30G7.3,WBGene00044177,C30G7.3
-1.1673627110172098,0.00018493921615499,C30H6.2,WBGene00006487,tag-141
0.920099410944491,0.0024119184839053198,C31A11.5,WBGene00007833,oac-6
0.8543076159059609,3.88743126342972e-18,C31C9.2,WBGene00007836,C31C9.2
0.69262940075718,2.93292047705055e-08,C31E10.5,WBGene00007846,C31E10.5
-1.8351046367694699,3.3512416959860703e-10,C31H1.1,WBGene00016286,C31H1.1
-1.7602769977754298,2.2997923029654e-17,C31H1.5,WBGene00016288,C31H1.5
0.5324568509408429,0.0018335941975979998,C32B5.10,WBGene00016303,fbxc-32
2.24858603921191,0.0029734130618222603,C32B5.16,WBGene00016309,sdz-4
-1.6577593163223299,1.09464006172634e-12,C32D5.4,WBGene00016312,C32D5.4
-0.41800516340788396,0.0043389328246290606,C32D5.6,WBGene00016314,C32D5.6
-1.4314009078530499,2.6165895069525602e-05,C32E12.1.1,WBGene00016327,C32E12.1
-1.17674306856782,9.574885038213358e-09,C32E8.4.1,WBGene00016322,C32E8.4
0.836597422732343,8.910391178082159e-06,C32F10.6,WBGene00003601,nhr-2
-0.978157298155048,1.7277149708859198e-07,C32H11.12,WBGene00007875,dod-24
-1.4489160992186698,3.26560629292826e-11,C32H11.4,WBGene00007867,C32H11.4
-1.91819669865989,1.0142380728762e-10,C33A12.15,WBGene00007888,ttr-9
-1.4941666206002098,3.0247070681772203e-12,C33A12.19a,WBGene00007890,C33A12.19
-1.4454098715366201,2.60270787067405e-08,C33C12.4,WBGene00016336,C33C12.4
-1.43930397487944,4.21689534230339e-06,C33C12.7,WBGene00016339,C33C12.7
-1.15312118397129,6.92165551623105e-05,C33F10.1,WBGene00016351,C33F10.1
-1.2550168533281,1.44328168878405e-09,C33F10.11a,WBGene00016357,C33F10.11
-1.2550168533281,1.44328168878405e-09,C33F10.11b.1,WBGene00016357,C33F10.11
-1.61884530991842,7.02979967429517e-11,C33F10.11b.2,WBGene00016357,C33F10.11
-1.33537720744829,3.07545470886982e-12,C33F10.12,WBGene00016358,C33F10.12
-1.57187313930515,5.03010096449487e-11,C33F10.8,WBGene00016356,C33F10.8
-1.2283239284271001,5.6492491049626004e-05,C33F10.9,WBGene00003435,msp-40
1.41537097718506,7.38949788202285e-19,C33G8.2,WBGene00016360,C33G8.2
2.17170542355402,3.35501347831336e-09,C33G8.3,WBGene00016361,drd-10
-1.5114829241622,1.0294403421480302e-09,C33H5.16,WBGene00016382,C33H5.16
-1.45608467996445,3.24700353881171e-07,C34B2.3,WBGene00016388,C34B2.3
0.217181824735808,0.0063692825567559395,C34C12.2,WBGene00007921,C34C12.2
-1.64140308852461,3.16003392483065e-12,C34D4.2,WBGene00016398,C34D4.2
-1.3069854197742399,3.4983097304220394e-13,C34D4.3,WBGene00016399,C34D4.3
-1.45670179196046,4.986967199253161e-05,C34E10.9,WBGene00016410,C34E10.9
-1.90284795122893,4.43340760932193e-11,C34F11.1,WBGene00016413,C34F11.1
-1.3169238034972701,9.357756410058471e-08,C34F11.2,WBGene00016414,C34F11.2
-1.32407669645785,4.54517045077465e-05,C34F11.4,WBGene00003443,msp-50
-1.21644184098279,1.01377492518229e-09,C34F11.5,WBGene00016416,C34F11.5
-1.4084568707191798,2.0533330952760103e-07,C34F11.6,WBGene00003442,msp-49
0.502930062868808,0.000775285102699826,C34F6.4,WBGene00002029,hst-2
0.645178583946247,1.89657312765423e-05,C34F6.9,WBGene00007943,C34F6.9
-1.1569339790628301,3.20838828542508e-10,C34G6.3,WBGene00016420,C34G6.3
0.584319372618545,0.00224307341580911,C34H4.3a,WBGene00044073,tag-244
-1.4644879200707799,0.0038899339948494,C35A11.2,WBGene00016429,C35A11.2
-1.6358092377563602,1.3933654608239802e-09,C35A5.4,WBGene00007948,C35A5.4
0.4328309113561071,0.000489046925961086,C35C5.6,WBGene00007956,trpp-9
-1.1650578522048503,4.8372745080128295e-05,C35D10.11,WBGene00016447,msd-4
0.9174645040594979,1.8674604027128802e-12,C35D10.14,WBGene00016450,clec-5
-1.0649051507025,0.0006067971279026759,C35D10.2,WBGene00016440,gipc-1
-1.1495960049041498,0.000867376354773228,C35D10.3,WBGene00016441,C35D10.3
-1.3791825865221101,3.49822414813916e-09,C35E7.10a,WBGene00016462,C35E7.10
1.3115172924274798,0.00128962819768191,C35E7.1a,WBGene00016453,vet-2
0.9768913553659392,4.54945733547091e-05,C35E7.5a,WBGene00016457,C35E7.5
-1.16634977653053,1.02196193885876e-08,C35E7.9,WBGene00016461,C35E7.9
