b,qval,target_id,ens_gene,ext_gene
-0.48691292010149895,5.724082912878769e-06,B0464.3.1,WBGene00007185,nlp-36
0.26207679073384305,0.00206256574550663,B0464.9,WBGene00007188,B0464.9
-1.0953931534580401,1.16896244966086e-06,B0491.3,WBGene00007190,rmd-3
-0.326180364414761,0.00208958722719537,B0491.7,WBGene00007194,B0491.7
-0.49187373280982005,1.54659870634111e-05,B0495.4,WBGene00003730,nhx-2
0.6788567377996769,0.00405407578755245,B0496.7,WBGene00015216,valv-1
0.654306487500559,0.000325280490678125,B0496.8,WBGene00015217,tes-1
3.4207483545191097,6.788113940360679e-23,B0507.10,WBGene00015227,B0507.10
3.0774051297078997,1.2742258017437802e-08,B0507.6,WBGene00015223,B0507.6
4.2869285871442,5.6707196810646203e-11,B0507.8,WBGene00015225,B0507.8
-0.879588171027818,1.25674863987914e-08,B0511.11,WBGene00015236,B0511.11
0.21215785650792698,0.00795378267250408,B0511.12b,WBGene00015237,B0511.12
0.28052571175613106,0.0062083842820948604,B0511.19,WBGene00255714,B0511.19
-1.1974911408291102,5.2034906304726e-05,B0511.4,WBGene00015230,tag-344
0.305668253718297,0.00125223155976616,B0511.7,WBGene00015233,B0511.7
-0.253735582132802,0.00021502714227432601,B0513.3a,WBGene00004443,rpl-29
-0.34948408677381104,0.0008991651875440539,B0513.4a,WBGene00007196,B0513.4
-0.951245275139707,3.39223302024548e-05,B0523.1,WBGene00002212,kin-31
-1.19717288135459,0.0007703178217961519,B0524.2,WBGene00015241,B0524.2
-0.9601333870759972,0.00044022194959554003,B0545.3,WBGene00015246,scl-23
-3.0710795171223197,0.007262472062850141,B0545.4.2,WBGene00015247,B0545.4
-0.37867461418822995,5.73255907501326e-06,B0546.1.1,WBGene00015248,mai-2
-1.0773921291675699,2.07711407563351e-05,BE10.1,WBGene00007209,BE10.1
-0.250504257073968,0.0022667235681995803,C01A2.3,WBGene00007215,oxa-1
0.39831382532084597,0.000268779566816838,C01A2.4,WBGene00007216,C01A2.4
0.7544897458620541,6.94673296498349e-09,C01B10.1,WBGene00001091,drh-2
-0.42939323101101207,0.00707641691931425,C01B4.9,WBGene00015273,mct-2
-1.0982516062124699,1.88617716313631e-12,C01C10.3,WBGene00015295,acl-12
0.31007386421951505,0.0036912265773144702,C01C7.1b,WBGene00000186,ark-1
0.224683778306006,0.00400250950002684,C01F1.6,WBGene00015301,C01F1.6
0.33129597139594896,4.2653655735494205e-06,C01F6.1,WBGene00007221,cpna-3
-0.697735437363897,0.00015120671399658798,C01F6.2,WBGene00007222,C01F6.2
-1.0321322615322601,6.06613661838621e-06,C01G10.1,WBGene00007230,C01G10.1
-0.938348836228033,6.293021377142859e-06,C01G10.14,WBGene00007239,C01G10.14
2.33639598125253,0.00102967605518276,C01G10.17,WBGene00044658,C01G10.17
2.2333696669268996,0.00244258185598221,C01G10.5,WBGene00007232,C01G10.5
-0.729448251926673,4.78272792918717e-07,C01G10.9,WBGene00007236,C01G10.9
-0.95267432567975,0.0031811015184567398,C01G12.13,WBGene00044333,C01G12.13
-0.938012225126169,4.99987424109025e-09,C01G12.3,WBGene00007244,C01G12.3
-1.14379821434402,2.30005372761863e-06,C01G12.8,WBGene00007248,catp-4
-0.90735635072782,0.00274718404146352,C01G12.9,WBGene00007249,C01G12.9
-1.0895572618459302,0.000521991381918534,C01G5.3,WBGene00015305,C01G5.3
-1.07499278741604,0.000112168642627174,C01G6.2,WBGene00007224,C01G6.2
0.5848570852431579,1.10568265483459e-05,C01G6.3,WBGene00007225,C01G6.3
0.26826929577018,0.00293560477891645,C01G6.4,WBGene00007226,C01G6.4
0.250464598886214,6.99447433099749e-05,C01G6.5,WBGene00007227,C01G6.5
0.808225278400587,3.12133785791484e-06,C01G6.7,WBGene00007228,acs-7
0.230573229271851,0.000907746420808623,C01G8.1a,WBGene00015312,C01G8.1
-0.54515481135335,3.55262293672084e-08,C01G8.5b,WBGene00001333,erm-1
-0.555749541154009,0.00013641226826214598,C01H6.4,WBGene00007254,C01H6.4
0.33491146718252696,3.4795918860277603e-06,C01H6.7a.1,WBGene00007256,swsn-9
-0.9478172894520379,0.000858116328956606,C01H6.8a,WBGene00007257,C01H6.8
1.50570017621605,1.08131584655328e-27,C02A12.4,WBGene00003096,lys-7
0.247060217446785,0.009701047692872021,C02B10.2,WBGene00015327,snpn-1
0.729047658393532,5.57567430909022e-09,C02F12.4,WBGene00006431,tag-52
-0.520206889223009,0.00922662932367123,C02F12.5,WBGene00015355,C02F12.5
0.19551374350170103,0.00360699364496621,C02F5.1,WBGene00002231,knl-1
1.86149566683885,1.8649834691536802e-05,C02F5.11,WBGene00006628,tsp-2
0.35567719561206496,0.0030830444647607,C02F5.13,WBGene00015353,C02F5.13
-1.1211182798406298,0.000137814070135382,C02F5.2,WBGene00015345,C02F5.2
-1.00133327972333,2.40801168545044e-05,C02F5.5,WBGene00015348,C02F5.5
2.26899766298106,1.57891707733873e-06,C02F5.8,WBGene00006627,tsp-1
-0.557029629267775,4.2870886060368195e-20,C02F5.9,WBGene00003952,pbs-6
0.812369186662218,0.00184577838890202,C02H6.2,WBGene00015362,fbxa-105
-0.860150043324791,0.002310402440762,C03A7.11,WBGene00015369,ugt-51
-0.914971451043787,3.2831378406741805e-05,C03B8.3,WBGene00015386,C03B8.3
-1.12285266697345,0.000271650286494056,C03C10.2,WBGene00007269,C03C10.2
0.470940119997334,2.62747957852343e-07,C03C10.3,WBGene00004392,rnr-2
-1.03816412535661,1.54482736345141e-06,C03C11.1,WBGene00007274,C03C11.1
-0.22553439853489,0.00576965818030584,C03D6.8,WBGene00004437,rpl-24.2
0.21563426694768,0.00303095906305049,C03E10.4,WBGene00001645,gly-20
0.50182088091986,0.00785992344297223,C03E10.5,WBGene00007282,clec-223
1.21907710830448,1.47034739980858e-06,C03E10.6,WBGene00007283,clec-222
-0.79636761237505,4.41481628395437e-23,C03F11.3,WBGene00015389,scav-1
-0.367533768406331,1.93215714634929e-08,C03G5.1,WBGene00015391,sdha-1
-0.8863282442783711,3.5096590664064e-11,C03G5.11,WBGene00044339,nspc-4
-2.53753838227358,0.0025211025458439697,C03G5.12,WBGene00044340,nspc-5
-0.603301008203416,0.000513991127531943,C03G5.13,WBGene00044357,nspc-6
-0.940102898210698,4.77928176062496e-13,C03G5.2,WBGene00015392,nspc-7
-0.7574925855312479,1.4253161235129002e-07,C03G5.8,WBGene00023477,nspc-1
-0.603301008203416,0.000513991127531943,C03G5.9,WBGene00044337,nspc-2
-0.518748381424034,0.00825803991982511,C03G6.15,WBGene00015400,cyp-35A2
-0.28257550458179,0.00756757588579034,C03G6.19,WBGene00005647,srp-6
0.31519472937597803,0.00524957889395469,C03H5.3a,WBGene00015405,C03H5.3
-0.44974666921805606,0.00660583123560621,C03H5.5,WBGene00015407,C03H5.5
0.32629569196222996,0.00154571729034102,C04A11.3,WBGene00007287,gck-4
0.38834121199142096,0.000605782536750929,C04A11.4,WBGene00000074,adm-2
-0.40873402346983595,1.17337723046008e-11,C04C3.3,WBGene00015413,pdhb-1
-1.5921920386844,0.00141149739870385,C04E6.4,WBGene00015421,C04E6.4
-1.00430498693343,8.92275841814033e-05,C04E6.5,WBGene00015422,C04E6.5
0.879441250450857,4.070939123032729e-33,C04F12.1,WBGene00007297,C04F12.1
-1.3278908691975502,0.005349843518736,C04F12.16,WBGene00219286,C04F12.16
-0.275771411612764,0.0022470915188846697,C04F12.4.2,WBGene00004426,rpl-14
-0.7971439963402951,0.0030907477818096,C04F12.7,WBGene00007301,C04F12.7
-1.17097982687802,4.872829926017179e-07,C04F5.7,WBGene00015449,ugt-63
-0.914960166442771,3.23504594593644e-06,C04G2.2,WBGene00007305,C04G2.2
-1.4440669757631799,2.27599412441772e-06,C04G2.3,WBGene00014665,C04G2.3
-1.11790938284175,3.85230386672136e-05,C04G2.4,WBGene00003432,msp-36
-1.09121330335464,0.000195767650285854,C04G2.5,WBGene00007306,C04G2.5
-1.06024996431958,0.000942526887423308,C04G2.8.2,WBGene00007307,spch-1
-1.0873210401769,0.00013547506030501201,C04G2.9,WBGene00007308,C04G2.9
1.85300103913048,3.937562276140329e-05,C04G6.1b,WBGene00003402,mpk-2
2.11645717949171,5.14829349976398e-06,C04G6.5,WBGene00015455,C04G6.5
-2.7721558359835203,0.000634153213664143,C05A9.1b,WBGene00003999,pgp-5
0.348212331862532,1.17998326019585e-06,C05B10.1b,WBGene00003043,lip-1
-0.8466165129725641,0.00160330475330131,C05B5.2,WBGene00007320,C05B5.2
-1.12141945845985,0.0032317172495024103,C05B5.6,WBGene00007323,fbxa-155
-3.57772274199983,0.00294632954965871,C05C10.4.1,WBGene00007331,pho-11
-7.36401658691745,6.00972286593522e-43,C05C10.4.2,WBGene00007331,pho-11
-5.8290753453700495,9.75536019611319e-14,C05C10.4.3,WBGene00007331,pho-11
0.460508537006502,3.99418524348766e-07,C05C10.5a,WBGene00007332,C05C10.5
-0.9124326966208659,1.0776601948707e-05,C05C12.1,WBGene00007335,C05C12.1
-1.1278855754546298,9.60235759104131e-09,C05C12.5,WBGene00007337,C05C12.5
0.292798054998644,0.0009594765919236911,C05C8.5,WBGene00015462,C05C8.5
-0.35496292926428297,7.08765265347155e-09,C05D11.1,WBGene00015481,C05D11.1
-0.459330176356738,0.0050464302556885105,C05D11.5,WBGene00015483,C05D11.5
0.6865640427859251,0.009405631419250791,C05D11.7b.1,WBGene00015484,atgl-1
-0.45507823640063005,1.37547332667027e-07,C05D12.3a.1,WBGene00014666,C05D12.3
-0.7958261947147891,0.0003575110001278,C05D2.3,WBGene00015467,basl-1
-0.9135750711846179,5.72212057613514e-11,C05D2.4a,WBGene00000239,bas-1
0.212069699049974,0.0013173570360029301,C05D2.5,WBGene00001514,xnd-1
-0.7574863712222428,1.60334077604539e-22,C05D2.8,WBGene00015469,C05D2.8
-0.502814491192073,8.36636308390552e-05,C05D9.9b,WBGene00015476,C05D9.9
2.6405645849789505,0.00308193151062562,C05E11.3b,WBGene00015494,C05E11.3
-2.4921250123311003,2.76176046207799e-31,C05E11.5,WBGene00000136,amt-4
-0.44815767464297995,0.000480742491141046,C05E4.3,WBGene00005642,srp-1
-0.8557000441568579,0.00014120408295859,C05E4.9a,WBGene00001564,icl-1
-0.501502517699927,3.73686750791783e-17,C05G5.4,WBGene00007350,sucl-1
-0.6840191766836471,0.00259793639647705,C06A1.2a,WBGene00007353,C06A1.2
-1.09800913065066,3.9478039013074497e-07,C06A1.3,WBGene00007354,C06A1.3
0.538260396770582,3.0505880284844e-12,C06A1.4,WBGene00014667,C06A1.4
0.39572390839275895,0.009223011836765741,C06A5.7a,WBGene00006823,unc-94
0.25780182446062194,0.00129185246517062,C06A5.9,WBGene00004380,rnf-1
-1.1883873768840902,0.000177368953066891,C06A6.7,WBGene00015511,C06A6.7
-0.4062427664612371,4.8448144395924403e-11,C06A8.1a,WBGene00015512,mthf-1
0.254293008146417,0.000301723064563556,C06A8.2,WBGene00015513,snpc-1.1
-0.371019943665582,0.000195383545069689,C06A8.3,WBGene00015514,C06A8.3
-1.1400106023493102,4.4002025792731495e-06,C06A8.6,WBGene00015516,C06A8.6
-0.262660057843848,0.000261907112386418,C06B8.8.6,WBGene00004452,rpl-38
-1.2592314232746298,2.40801168545044e-05,C06C6.7,WBGene00007381,C06C6.7
-1.36917870444825,0.00022570256835485,C06C6.8,WBGene00007382,C06C6.8
2.3166245636398597,0.000105710935192562,C06E4.8,WBGene00015537,C06E4.8
-1.1300216816676,0.00392165112867357,C06E7.6,WBGene00004973,spe-27
0.259269353986785,9.00500050293083e-05,C06G3.10,WBGene00000585,cogc-2
0.19340144571870602,0.00345857765674468,C06G3.2,WBGene00002228,klp-18
-0.620819859612592,0.0022347043720813897,C06G3.5b,WBGene00015551,C06G3.5
0.303968162809913,3.93206114098005e-05,C06G4.1,WBGene00015557,C06G4.1
-0.42703740120648703,1.00749125316136e-06,C06G4.2b.1,WBGene00000542,clp-1
-1.01529485311174,0.00013577377452391598,C06G4.4.1,WBGene00015558,C06G4.4
-0.37710256184453705,2.10578183109466e-08,C06H2.1,WBGene00007385,atp-5
-4.416080347220401,3.48232732603971e-08,C06H5.1.2,WBGene00007392,fbxa-156
-1.4540128540708301,0.00600470346908366,C06H5.2,WBGene00007393,fbxa-157
-0.912339891884529,1.21277186173514e-07,C06H5.6a,WBGene00007394,C06H5.6
-0.397638137633478,9.32960719490063e-06,C07A12.4a.1,WBGene00003963,pdi-2
0.672825835091469,5.17954301569973e-05,C07A12.5a,WBGene00005008,spr-3
0.618601952458148,3.39223302024548e-05,C07A9.11,WBGene00003572,ncx-7
0.5974823847773649,0.00152329575781562,C07A9.3b,WBGene00006579,tlk-1
0.622422524408464,9.666030971631141e-05,C07A9.9,WBGene00007405,C07A9.9
-0.360769364356704,0.00027216461312586803,C07B5.5,WBGene00003828,nuc-1
-0.26999403329127497,0.000357232972661275,C07D8.6,WBGene00015565,C07D8.6
-1.11742111746372,0.00021752301558391899,C07E3.4,WBGene00007415,C07E3.4
0.375267650939597,1.7307321251156898e-06,C07F11.1,WBGene00006593,tol-1
0.243783458821721,0.00097187083132205,C07G1.3a,WBGene00003961,pct-1
-0.7435101408546101,8.25399446313015e-06,C07G1.6,WBGene00015572,C07G1.6
0.318303652036612,0.00114771894948065,C07G2.1a,WBGene00000465,cpg-1
-1.22399975903677,0.00855443378015976,C07G3.9.1,WBGene00015577,ugt-64
-2.03868521921578,2.6882208545695493e-24,C07G3.9.2,WBGene00015577,ugt-64
0.21828072303925897,0.0007613867610656099,C07H6.4,WBGene00015581,C07H6.4
0.253051246142256,0.0015717031220159,C07H6.6,WBGene00000537,clk-2
-1.25453308340497,4.15704090206648e-06,C08A9.1,WBGene00004932,sod-3
0.48035969834219605,3.2412370638110804e-12,C08B11.1,WBGene00006996,zyg-11
0.33380326243786,0.000248434593830294,C08B11.2,WBGene00001835,hda-2
0.23786879013886197,0.0005180819855412769,C08B11.3,WBGene00007433,swsn-7
-0.5895012397074829,5.77331861860815e-12,C08B11.4,WBGene00003813,nrf-6
-0.23865617724325103,0.000583386085180933,C08B11.7,WBGene00006724,ubh-4
-0.8275076268000681,6.61051758702102e-06,C08B6.1a,WBGene00007422,ugt-17
0.19510897665888197,0.0038993128182356297,C08B6.7b,WBGene00007428,wdr-20
-0.657560268265855,0.005223563804401371,C08D8.2a,WBGene00006582,tmd-2
2.06797456160047,3.4199722472418204e-05,C08E8.4,WBGene00007440,C08E8.4
-3.9335480134333096,7.895741263166265e-195,C08F1.5a,WBGene00015609,math-4
-1.05111736895214,1.52398767994722e-07,C08F11.10,WBGene00007457,C08F11.10
1.1623486628833999,0.00456089471409838,C08F11.7,WBGene00007454,C08F11.7
-1.03760127459713,5.78452805928922e-05,C08F11.8.1,WBGene00007455,ugt-22
-0.6108904806264921,0.00018405807664291399,C08F11.8.2,WBGene00007455,ugt-22
0.373557667002301,1.54717703114023e-06,C08F8.3a,WBGene00007445,C08F8.3
-0.959866235254043,2.7798742190470195e-05,C08F8.6,WBGene00007448,C08F8.6
-0.494895685829514,9.45077579102183e-05,C08G9.1,WBGene00015619,C08G9.1
-0.531072710364383,7.02026165775332e-08,C08H9.2a,WBGene00007463,vgln-1
-0.31529681743814303,0.00024802611504889303,C09B8.6c,WBGene00002023,hsp-25
-0.976325316129193,6.64583835314232e-07,C09B9.2,WBGene00015627,C09B9.2
-1.05959184130233,0.000203673554386462,C09B9.4,WBGene00015629,C09B9.4
-0.830978183654418,0.00448785056971056,C09B9.6,WBGene00003448,msp-55
-1.0871703305989302,0.0045311307094664105,C09B9.7,WBGene00015630,C09B9.7
-1.16630820047752,2.83038649521064e-06,C09D4.3,WBGene00015634,C09D4.3
-0.387740334566932,0.000480204750266428,C09D4.5.2,WBGene00004431,rpl-19
-0.355091057354919,0.0007977503455459429,C09D4.5.3,WBGene00004431,rpl-19
-4.1375389503413205,2.5696884292491397e-05,C09D8.1h,WBGene00004215,ptp-3
-0.928798126331978,0.000341512981003622,C09F12.2,WBGene00007482,C09F12.2
-0.515545887482957,0.000329195005846679,C09F9.7a,WBGene00045322,C09F9.7
0.218703562688656,0.00922892292860761,C09G4.3,WBGene00001051,cks-1
0.29106982547683896,4.62980684135727e-05,C09G4.5,WBGene00003224,mes-6
-0.43612661979681894,0.00253520582301007,C09G5.5,WBGene00000656,col-80
-0.831871849808157,0.0017481322730738599,C09G5.7,WBGene00007489,C09G5.7
-0.962305471916906,2.0712167120411803e-05,C09G9.4,WBGene00006409,hdl-2
0.213850990129203,0.0009067419797460699,C09G9.6,WBGene00003864,oma-1
-2.12143475749804,2.4298317485788902e-08,C09G9.7a,WBGene00007496,npax-4
-0.93166872506296,0.00178433052793562,C09H10.1,WBGene00004455,rpl-42
-0.308200427108575,2.53186238679996e-05,C09H10.2,WBGene00004454,rpl-41
-0.413999558595587,3.0217722556845196e-11,C09H10.3,WBGene00003831,nuo-1
0.40875499080863,8.01773976615657e-10,C09H10.6,WBGene00007500,nasp-1
-0.9107475550596391,7.97290824194446e-05,C09H10.9,WBGene00007503,C09H10.9
-1.08626205278235,1.40811424470879e-05,C09H5.7,WBGene00015661,C09H5.7
2.42065727291639,2.82466703664644e-08,C10C5.2,WBGene00007506,C10C5.2
-0.987373652262682,0.000181325047909918,C10C5.5,WBGene00007509,C10C5.5
0.295145295672886,3.12615121479884e-06,C10C6.6,WBGene00007514,catp-8
-0.38898456360494504,8.96053573537817e-09,C10E2.6,WBGene00015676,mct-6
0.269892727034712,3.3126799772434396e-05,C10F3.1,WBGene00015677,cpg-4
-1.93074603974382,0.0014267766435925,C10G11.1b,WBGene00015685,C10G11.1
0.321401562226647,1.8899359748615398e-07,C10G11.7.1,WBGene00015687,chdp-1
-0.9605601415344849,0.000210439231702642,C10G11.9,WBGene00015689,spch-2
0.441581304340831,7.54327081639875e-11,C10H11.1,WBGene00015691,viln-1
0.46868010535226295,0.00342930856536628,C10H11.3,WBGene00015692,ugt-25
-1.47684363027048,2.8887338096938603e-11,C10H11.6a,WBGene00015695,ugt-26
-0.9522871562380258,0.000240270120854988,C10H11.7,WBGene00015696,C10H11.7
0.5649819772070601,9.24383379783892e-06,C11G6.1a,WBGene00006384,taf-3
-0.901650623509374,8.30565978050651e-14,C12D12.1a,WBGene00015713,C12D12.1
-0.808714224536831,2.79293110622661e-09,C12D12.1b,WBGene00015713,C12D12.1
-0.445607149079831,9.65534671957174e-06,C12D12.2b,WBGene00001620,glt-1
-1.96254942930617,0.0011236629102308801,C12D5.3,WBGene00015706,C12D5.3
-0.957190691393805,4.37853078068942e-05,C12D5.9,WBGene00015710,C12D5.9
0.273055690641528,3.98635378578719e-05,C12D8.10a,WBGene00000102,akt-1
-0.48795898522578796,1.11077681343267e-05,C12D8.5,WBGene00007536,daf-36
-0.197350758855195,0.0025495481883417398,C13B4.2,WBGene00006856,usp-14
0.7793098484640129,2.7872837607232104e-07,C13C4.5,WBGene00007549,spin-1
2.14822104861017,6.54578710757479e-06,C13D9.1,WBGene00005657,srr-6
0.24522441176029,0.00106240388742001,C13F10.4,WBGene00015743,soap-1
0.22729105230344002,0.00641019338670264,C13F10.6,WBGene00015745,C13F10.6
0.27391841109293497,0.00154986947529255,C13G5.2,WBGene00015747,C13G5.2
-1.00147600853329,4.43027309149962e-05,C14A4.13,WBGene00007563,C14A4.13
0.24233004010068301,0.0020468716838253397,C14A4.3,WBGene00007556,C14A4.3
-1.3527385526379199,8.68012551006685e-05,C14A4.8,WBGene00007559,C14A4.8
-3.41270893861261,4.435786526106709e-165,C14A6.1,WBGene00007565,clec-48
-0.9732711655479971,7.711055741517371e-07,C14A6.13,WBGene00050956,C14A6.13
-0.8774413279592359,0.000391336358350681,C14A6.6,WBGene00007570,C14A6.6
0.380294306940516,0.00136463876815028,C14B1.12,WBGene00184990,C14B1.12
0.8176665258714659,0.00210891399582904,C14B4.2,WBGene00007583,C14B4.2
-0.40918536308908,4.03741758162378e-07,C14B9.1,WBGene00002011,hsp-12.2
-0.38326075347767896,2.54269850927318e-08,C14B9.10,WBGene00015755,C14B9.10
-0.313151160115122,0.000116936500153076,C14B9.7.1,WBGene00004433,rpl-21
-0.7607091948696829,9.94380604906927e-05,C14C10.1,WBGene00007584,C14C10.1
-1.01523129268163,0.000276733873089375,C14C11.2.1,WBGene00015766,C14C11.2
-2.3146827364678098,7.047285959666538e-84,C14C6.2a,WBGene00015756,C14C6.2
-2.31185866581767,1.1438616435351201e-12,C14C6.2b,WBGene00015756,C14C6.2
-1.2478299603937602,0.00016477694566258502,C15A11.2.1,WBGene00007597,C15A11.2
0.8038110304425129,0.000183172961384293,C15C8.3a,WBGene00007605,asp-10
0.45558242544607197,0.0057723763249562295,C15F1.3a,WBGene00006605,tra-2
0.256289836263664,0.009003521365843191,C15F1.3c,WBGene00006605,tra-2
-0.29894496046619395,1.29301709887573e-06,C15F1.6,WBGene00000198,art-1
-1.0377520577756199,4.7083092862548895e-06,C15H11.1,WBGene00007613,C15H11.1
